REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,1005184,,70.257222,-148.617778,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,99734,ALYESKA PIPELINE SERVICE CO (100%),68666,C
2022,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",1005781,300 DAYVILLE ROAD,61.084857,-146.388531,VALDEZ,VALDEZ-CORDOVA CENSUS AREA,AK,99686,ALYESKA PIPELINE SERVICE CO (100%),20978,C
2022,"AM/NS Calvert, LLC",1005491,1 AM/NS Way,30.8,-88.1,CALVERT,MOBILE COUNTY,AL,36513,AM/NS CALVERT LLC (100%),518358,C
2022,AMALGAMATED SUGAR CO LLC,1005712,2320 ORCHARD DR. E.,42.531995,-114.431448,TWIN FALLS,TWIN FALLS COUNTY,ID,83301,AMALGAMATED SUGAR CO (100%),230941,"C,S"
2022,AMALGAMATED SUGAR CO LLC,1005707,138 WEST KARCHER ROAD,43.612136,-116.579232,NAMPA,CANYON COUNTY,ID,83687,AMALGAMATED SUGAR CO OREGON COOPERATIVE CORP (100%),204549,"C,S,TT"
2022,AMALGAMATED SUGAR CO LLC,1006412,50 SOUTH 500 WEST,42.611671,-113.757423,PAUL,MINIDOKA COUNTY,ID,83347,AMALGAMATED SUGAR CO OREGON COOPERATIVE CORP (100%),275240,"C,S,TT"
2022,AMEA Sylacauga Plant,1007178,125 THOMPSON LANE,33.1661,-86.2825,SYLACAUGA,Talladega,AL,35150,ALABAMA MUNICIPAL ELECTRIC AUTHORITY (100%),55003,D
2022,AMERICAN ACRYL PASADENA,1004732,"4631 Old Hwy 146, Suite B",29.62132,-95.06676,PASADENA,HARRIS COUNTY,TX,77507,ARKEMA DELAWARE INC (50%); NIPPON SHOKUBAI AMERICA INDUSTRIES INC (50%),73132,C
2022,AMERICAN AIRLINES,1005432,3800 NORTH MINGO ROAD,36.204822,-95.868808,TULSA,TULSA COUNTY,OK,74116,AMERICAN AIRLINES GROUP INC (100%),35224,C
2022,AMERICAN CAST IRON PIPE CO,1005327,2930 NORTH 16TH STREET,33.54698,-86.83465,BIRMINGHAM,JEFFERSON COUNTY,AL,35207,AMERICAN CAST IRON PIPE CO (100%),168042,C
2022,AMERICAN COLLOID,1008041,,44.86636,-104.1513,Colony,BUTTE COUNTY,WY,82710,MINERALS TECHNOLOGIES INC (100%),52572,C
2022,AMERICAN CRYSTAL SUGAR - CROOKSTON,1006354,1201 Hwy 75 South,47.764625,-96.629975,CROOKSTON,POLK COUNTY,MN,56716,AMERICAN CRYSTAL SUGAR CO (100%),268303,"C,S,TT"
2022,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,1005751,1020 Business Hwy 2,47.925833,-97.006111,EAST GRAND FORKS,POLK COUNTY,MN,56721,AMERICAN CRYSTAL SUGAR CO (100%),286120,"C,S,TT"
2022,AMERICAN CRYSTAL SUGAR - HILLSBORO,1005753,121 Highway 81 NE,47.435833,-97.0625,HILLSBORO,TRAILL COUNTY,ND,58045,AMERICAN CRYSTAL SUGAR CO (100%),414630,"C,S,TT"
2022,AMERICAN CRYSTAL SUGAR - MOORHEAD,1006877,2500 NORTH 11TH STREET,46.903056,-96.759722,MOORHEAD,CLAY COUNTY,MN,56560,AMERICAN CRYSTAL SUGAR CO (100%),266214,"C,S,TT"
2022,AMERICAN ENVIRONMENTAL LANDFILL,1002552,212 N. 177TH W. AVENUE,36.163345,-96.188988,SAND SPRINGS,OSAGE COUNTY,OK,74063,AMERICAN ENVIRONMENTAL LANDFILL INC (100%),37,"C,HH"
2022,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,1000007,1000 N HILL RD,35.330083,-106.5275,BERNALILLO,SANDOVAL COUNTY,NM,87004,EAGLE MATERIALS INC (100%),16677,C
2022,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,1005175,0.25 MILES W OF,34.66029,-99.58732,DUKE,JACKSON COUNTY,OK,73532,EAGLE MATERIALS INC (100%),95971,C
2022,AMERICAN GYPSUM COMPANY,1004845,4600 Paseo Del Norte NE,35.17237,-106.59347,ALBUQUERQUE,BERNALILLO COUNTY,NM,87113,EAGLE MATERIALS INC (100%),46055,C
2022,AMERICAN GYPSUM COMPANY,1007404,740 Highway #6,39.658889,-106.956111,GYPSUM,EAGLE COUNTY,CO,81637,EAGLE MATERIALS INC (100%),74970,C
2022,AMERICAN REFINING GROUP INC,1005590,77 NORTH KENDALL AVENUE,41.965472,-78.633108,BRADFORD,MCKEAN COUNTY,PA,16701,AMERICAN REFINING GROUP INC (100%),109595,"C,MM,Y"
2022,AMERICAN SUGAR REFINING INC - Chalmette Refinery,1001860,7417 N PETERS ST,29.953576,-89.997583,ARABI,ST. BERNARD PARISH,LA,70032,FANJUL CORP (100%),140452,C
2022,AMERICAN SYNTHETIC RUBBER,1006919,4500 CAMPGROUND ROAD,38.209317,-85.847511,LOUISVILLE,JEFFERSON COUNTY,KY,40216,MICHELIN NORTH AMERICA INC (100%),159459,C
2022,AMERICAS STYRENICS LLC - ST JAMES PLANT,1001962,9901 HWY 18,30.08013,-90.916,ST. JAMES,ST. JAMES PARISH,LA,70086,CHEVRON CORP (50%); TRINSEO PLC (50%),595589,C
2022,"AMGEN MANUFACTURING, LIMITED",1005072,RD 31 KM 24.6,18.2375,-65.907222,JUNCOS,JUNCOS MUNICIPIO,PR,777,AMGEN INC (100%),36853,C
2022,AMP Fremont Energy Center,1008730,1275 Miarer Rd,41.355909,-83.122007,Fremont,SANDUSKY COUNTY,OH,43420,AMERICAN MUNICIPAL POWER INC (100%),1509241,D
2022,ANALOG DEVICES,1004746,4200 NW PACIFIC RIM BLVD,45.59995,-122.45204,CAMAS,CLARK COUNTY,WA,98607,ANALOG DEVICES INC (100%),2173,"C,I"
2022,ANCHOR ACQUISITION LLC MONACA PLT,1006810,400 9TH STREET,40.690066,-80.274784,MONACA,BEAVER COUNTY,PA,15061,STOELZLE GLASS USA INC (100%),35920,"C,N"
2022,ANCHOR HOCKING GLASS CO PLANT NO 1 *,1004508,1115 WEST FIFTH AVENUE,39.71923,-82.61895,LANCASTER,FAIRFIELD COUNTY,OH,43130,ANCHOR HOCKING CO (100%),83815,"C,N"
2022,ANCHORAGE REGIONAL LANDFILL,1007341,15500 E. EAGLE RIVER LOOP RD,61.290401,-149.604757,EAGLE RIVER,ANCHORAGE MUNICIPALITY,AK,99577,MUNICIPALITY OF ANCHORAGE - SOLID WASTE SERVICE (100%),66,"C,HH"
2022,ANGUS CHEMICAL CO,1002263,350 LOUISIANA HIGHWAY 2,32.6907,-92.0826,STERLINGTON,OUACHITA PARISH,LA,71280,ARUBA INVESTMENTS INC (100%),100093,"C,V"
2022,ANHEUSER BUSCH BALDWINSVILLE BREWERY,1002576,2885 BELGIUM ROAD,43.1691,-76.3112,BALDWINSVILLE,ONONDAGA COUNTY,NY,13027,ANHEUSER-BUSCH COS LLC (100%),25582,"C,PP"
2022,ANHEUSER BUSCH INC,1006111,700 SCHROCK ROAD,40.103056,-82.993056,COLUMBUS,FRANKLIN COUNTY,OH,43229,ANHEUSER-BUSCH COS LLC (100%),34769,C
2022,ANHEUSER BUSCH INC. - L.A. BREWERY,1002867,15800 ROSCOE BOULEVARD,34.22132,-118.48044,VAN NUYS,LOS ANGELES COUNTY,CA,91406,ANHEUSER-BUSCH COS LLC (100%),32727,C
2022,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,1003352,2351 BUSCH DRIVE,40.619722,-105.006111,FORT COLLINS,LARIMER COUNTY,CO,80524,ANHEUSER-BUSCH COS LLC (100%),40021,C
2022,ANHEUSER BUSCH LLC,1003176,7801 POCAHONTAS TRAIL,37.237518,-76.652662,WILLIAMSBURG,JAMES CITY COUNTY,VA,23185,ANHEUSER-BUSCH COS LLC (100%),34141,C
2022,ANHEUSER-BUSCH HOUSTON BREWERY,1003224,775 GELLHORN DRIVE,29.774444,-95.270833,HOUSTON,HARRIS COUNTY,TX,77029,ANHEUSER-BUSCH COS LLC (100%),41041,C
2022,ANHEUSER-BUSCH LLC,1006147,111 BUSCH DR.,30.433075,-81.647505,JACKSONVILLE,DUVAL COUNTY,FL,32218,ANHEUSER-BUSCH COS LLC (100%),55591,C
2022,ANHEUSER-BUSCH LLC,1002915,221 DANIEL WEBSTER HIGHWAY,42.82407,-71.485564,MERRIMACK,HILLSBOROUGH COUNTY,NH,3054,ANHEUSER-BUSCH COS LLC (100%),14867,"C,PP"
2022,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",1006904,100 BUSCH DR.,34.2557,-84.7825,CARTERSVILLE,BARTOW COUNTY,GA,30120,ANHEUSER-BUSCH COS LLC (100%),19379,C
2022,"ANHEUSER-BUSCH, INC. NEWARK BREWERY",1003525,200 US HIGHWAY ONE,40.6916,-74.1916,NEWARK,ESSEX COUNTY,NJ,7114,ANHEUSER-BUSCH COS LLC (100%),23805,C
2022,ANR Pipeline Alden CS,1004929,2135 11th Road,38.22602,-98.290368,ALDEN,RICE COUNTY,KS,67512,AMERICAN NATURAL RESOURCES CO (100%),10977,"C,W"
2022,ANR Pipeline Birmingham CS,1004926,2795 LOCUST AVE,40.901819,-91.967609,BIRMINGHAM,JEFFERSON COUNTY,IA,52535,TRANSCANADA PIPELINE USA LTD (100%),29172,"C,W"
2022,ANR Pipeline Blue Lake Complex Gas Storage Facility,1005958,10000 PFLUM RD NE,44.8367,-84.9669,MANCELONA,KALKASKA COUNTY,MI,49659,TRANSCANADA PIPELINE USA LTD (100%),46459,"C,W"
2022,ANR Pipeline Bridgman CS,1004928,3372 BROWNTOWN RD,41.897126,-86.534271,BRIDGMAN,BERRIEN COUNTY,MI,49106,TRANSCANADA PIPELINE USA LTD (100%),40946,"C,W"
2022,ANR Pipeline Brownsville CS,1005235,70 Pumping Station Road,35.631327,-89.189369,Brownsville,HAYWOOD COUNTY,TN,38012,TRANSCANADA PIPELINE USA LTD (100%),35639,"C,W"
2022,ANR Pipeline Celestine CS,1005245,146 S. Celestine South,38.377528,-86.777306,Celestine,DUBOIS COUNTY,IN,47521,TRANSCANADA PIPELINE USA LTD (100%),47139,"C,W"
2022,ANR Pipeline Cottage Grove CS,1009589,7845 Highway 140 N,36.390381,-88.481323,Cottage Grove,HENRY COUNTY,TN,38224,TRANSCANADA PIPELINE USA LTD (100%),29783,"C,W"
2022,ANR Pipeline Delhi CS,1011138,1894 Highway 80,32.462407,-91.5611,Delhi,RICHLAND PARISH,LA,71232,TRANSCANADA PIPELINE USA LTD (100%),32372,"C,W"
2022,ANR Pipeline E.G. Hill CS,1004932,15175 County Road,36.30068,-101.615777,GRUVER,HANSFORD COUNTY,TX,79040,TRANSCANADA PIPELINE USA LTD (100%),12645,"C,W"
2022,ANR Pipeline Enterprise CS,1004930,1615 NAIL ROAD,38.82909,-97.09359,ENTERPRISE,DICKINSON COUNTY,KS,67441,TRANSCANADA PIPELINE USA LTD (100%),21275,"C,W"
2022,ANR Pipeline Eunice CS,1013036,4202 Fournerat Road,30.46589,-92.525857,Eunice,ACADIA PARISH,LA,70535,TRANSCANADA PIPELINE USA LTD (100%),72506,"C,W"
2022,ANR Pipeline Greensburg CS,1004776,,37.61422,-99.396874,GREENSBURG,KIOWA COUNTY,KS,67054,TRANSCANADA PIPELINE USA LTD (100%),19329,"C,W"
2022,ANR Pipeline Greenville CS,1005238,1336 South Raceway Road,33.28468,-91.01969,Greenville,WASHINGTON COUNTY,MS,38703,TRANSCANADA PIPELINE USA LTD (100%),26664,"C,W"
2022,ANR Pipeline Hamilton CS,1004923,4193 134TH AVENUE,42.66621,-85.95642,HAMILTON,ALLEGAN COUNTY,MI,49419,TRANSCANADA PIPELINE USA LTD (100%),33551,"C,W"
2022,ANR Pipeline Havensville CS,1004935,19955 ENGLISH RIDGE RD,39.490718,-96.041662,HAVENSVILLE,POTTAWATOMIE COUNTY,KS,66432,TRANSCANADA PIPELINE USA LTD (100%),3302,"C,W"
2022,ANR Pipeline Jena CS,1013314,9992 Highway 127 South,31.526874,-92.194728,Jena,LA SALLE PARISH,LA,71342,TRANSCANADA PIPELINE USA LTD (100%),66881,"C,W"
2022,ANR Pipeline LaGrange CS,1013969,2255 West US 20,41.6413,-85.4685,LaGrange,LAGRANGE COUNTY,IN,46761,TRANSCANADA PIPELINE USA LTD (100%),12672,"C,W"
2022,ANR Pipeline Lineville CS,1005953,2868 15TH STREET,40.630044,-93.540108,LINEVILLE,WAYNE COUNTY,IA,50147,TRANSCANADA PIPELINE USA LTD (100%),12079,"C,W"
2022,ANR Pipeline Madisonville CS,1005242,7500 Nebo Road,37.3823,-87.6177,Madisonville,HOPKINS COUNTY,KY,77002,TRANSCANADA PIPELINE USA LTD (100%),37477,"C,W"
2022,ANR Pipeline Maitland CS,1005060,33854 COUNTY HIGHWAY TT,40.175383,-95.122361,MAITLAND,HOLT COUNTY,MO,64466,TRANSCANADA PIPELINE USA LTD (100%),27653,"C,W"
2022,ANR Pipeline Meade CS,1009733,28111 11 Road,37.078655,-100.47068,Meade,MEADE COUNTY,KS,67864,TRANSCANADA PIPELINE USA LTD (100%),13759,"C,W"
2022,ANR Pipeline Mermentau CS,1014584,,30.1261,-92.6918,Lake Arthur,JEFFERSON DAVIS PARISH,LA,70546,TRANSCANADA PIPELINE USA LTD (100%),34317,"C,W"
2022,ANR Pipeline New Windsor CS,1004769,296 NORTH 600 AVE,41.21009,-90.43646,NEW WINDSOR,HENRY COUNTY,IL,61465,TRANSCANADA PIPELINE USA LTD (100%),4434,"C,W"
2022,ANR Pipeline Patterson CS,1005243,3609 Highway 90,29.691875,-91.342885,PATTERSON,ST. MARY PARISH,LA,70392,TRANSCANADA PIPELINE USA LTD (100%),22200,"C,W"
2022,ANR Pipeline Sandwich CS,1004937,6650 SANDY BLUFF RD,41.6227,-88.58362,SANDWICH,KENDALL COUNTY,IL,60548,TRANSCANADA PIPELINE USA LTD (100%),9964,"C,W"
2022,ANR Pipeline Sardis CS,1005244,2099 Holly Grove Road,34.423333,-90.126667,Sardis,PANOLA COUNTY,MS,38666,TRANSCANADA PIPELINE USA LTD (100%),16390,"C,W"
2022,ANR Pipeline Woodstock CS,1011137,15313 West South Street Road,42.298042,-88.495281,Woodstock,MCHENRY COUNTY,IL,60098,TRANSCANADA PIPELINE USA LTD (100%),35372,"C,W"
2022,ANR Pipeline Woolfolk CS,1004933,11039 150TH AVENUE,43.6249,-85.3844,BIG RAPIDS,MECOSTA COUNTY,MI,49307,TRANSCANADA PIPELINE USA LTD (100%),24422,"C,W"
2022,ANSHUTZ RANCH EAST GAS PLANT,1004802,20 MILES SOUTHWEST OF EVANSTON,41.067222,-111.040833,EVANSTON,UINTA COUNTY,WY,82930,NORTH SHORE E&P (100%),1521,"C,W"
2022,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,1007710,1200 WEST CITY RANCH ROAD,34.5697,-118.1534,PALMDALE,LOS ANGELES COUNTY,CA,93551,WASTE MANAGEMENT INC (100%),112,"C,HH"
2022,APACHE NITROGEN PRODUCTS - PLANT,1001908,1436 SOUTH APACHE POWDER ROAD,31.88,-110.24,St. David,COCHISE COUNTY,AZ,85630,FREEPORT-MCMORAN INC (50%); SOUTHWEST ENERGY LLC (50%),27224,"C,V"
2022,"APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)",1006777,11 COUNTY ROAD 78,40.432403,-80.911512,AMSTERDAM,JEFFERSON COUNTY,OH,43903,APEX ENVIRONMENTAL LLC (100%),88,"C,HH"
2022,APEX REGIONAL LANDFILL,1004352,13550 US HIGHWAY 93 NORTH,36.29423,-115.28183,LAS VEGAS,CLARK COUNTY,NV,89165,REPUBLIC SERVICES INC (100%),313,"C,HH"
2022,"APG Polytech, LLC",1000793,27610 Huntington Road,38.663697,-82.16883,APPLE GROVE,MASON COUNTY,WV,25502,APG POLYTECH HOLDING (100%),42018,C
2022,APPLEBY TREATER,1010353,,31.6912,-94.5833,Appleby,NACOGDOCHES COUNTY,TX,75965,ENERGY TRANSFER LP (100%),33260,"C,W"
2022,APPVION - APPLETON PLT,1002596,825 E WISCONSIN AVE,44.2729,-88.39311,APPLETON,OUTAGAMIE COUNTY,WI,54911,WYNNCHURCH CAPITAL LP (100%),28432,C
2022,APR - Basin 430 - Gathering & Boosting,1013737,"400 W. Illinois, Suite 970",31.99954,-102.07847,Midland,MIDLAND COUNTY,TX,79701,APR OPERATING LLC (100%),143538,W
2022,APR - Basin 430 - Production,1013736,"400 W. Illinois, Suite 970",32.000017,-102.078534,Midland,,TX,79701,APR OPERATING LLC (100%),23750,W
2022,APS Saguaro Power Plant,1001423,MAIL POST 228,32.5517,-111.3,RED ROCK,Pinal,AZ,85245,PINNACLE WEST CAPITAL CORP (100%),63730,"C,D"
2022,APS West Phoenix Power Plant,1001422,4606 WEST HADLEY,33.4417,-112.1583,PHOENIX,Maricopa,AZ,85043,PINNACLE WEST CAPITAL CORP (100%),1051081,"C,D"
2022,AR GLASS CONTAINER CORP,1005906,516 WEST JOHNSON AVENUE,35.84527,-90.71102,JONESBORO,CRAIGHEAD COUNTY,AR,72401,GLASS ENERGY CO INC (100%),36540,"C,N"
2022,ARBOR HILLS LANDFILL,1008034,10690 W. SIX MILE RD,42.406821,-83.556249,NORTHVILLE,WASHTENAW COUNTY,MI,48167,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),151,"C,HH"
2022,ARCELORMITTAL TUBULAR PRODUCTS USA LLC,1005385,132-140 W MAIN ST,40.88135,-82.66758,SHELBY,RICHLAND COUNTY,OH,44875,ARCELORMITTAL HOLDINGS LLC (100%),63069,C
2022,ARCHER DANIEL MIDLAND COMPANY,1002916,3000 E 8TH STREET,41.42139,-97.288612,COLUMBUS,PLATTE COUNTY,NE,68601,ARCHER DANIELS MIDLAND CO (100%),1150058,"C,II"
2022,ARCHER DANIELS MIDLAND,1001945,400 WEST ERIE ROAD,44.474074,-95.783525,MARSHALL,LYON COUNTY,MN,56258,ARCHER DANIELS MIDLAND CO (100%),169733,"C,II,PP"
2022,ARCHER DANIELS MIDLAND,1003215,2191 W CR 0 NS,40.2853,-86.5479,FRANKFORT,CLINTON COUNTY,IN,46041,ARCHER DANIELS MIDLAND CO (100%),48741,C
2022,ARCHER DANIELS MIDLAND COMPANY,1005935,7800 THAYER STREET,40.86667,-96.619116,LINCOLN,LANCASTER COUNTY,NE,68507,ARCHER DANIELS MIDLAND CO (100%),152500,C
2022,ARCHER DANIELS MIDLAND PROCESSING,1005940,1388 HIGHWAY 97,48.062103,-100.924722,VELVA,MCHENRY COUNTY,ND,58790,ARCHER DANIELS MIDLAND CO (100%),41695,C
2022,ARCONIC LAFAYETTE LLC,1004649,3131 E MAIN ST,40.395778,-86.859639,LAFAYETTE,TIPPECANOE COUNTY,IN,47905,ARCONIC CORP (100%),38819,C
2022,ARCONIC TENNESSEE OPERATIONS,1002795,2300 N WRIGHT RD,35.811815,-83.969576,ALCOA,BLOUNT COUNTY,TN,37701,ARCONIC CORP (100%),203521,C
2022,ARDEN LDFL,1003456,200 Rangos Lane,40.208427,-80.264771,WASHINGTON,WASHINGTON COUNTY,PA,15301,WASTE MANAGEMENT INC (100%),97,"C,HH"
2022,ARGOS CEMENT LLC. - ROBERTA PLANT,1006659,8039 HIGHWAY 25,33.1043,-86.7985,CALERA,SHELBY COUNTY,AL,35040,ARGOS USA LLC (100%),898651,H
2022,ARGOS USA -Martinsburg,1007566,1826 SOUTH QUEEN STREET,39.434879,-77.977911,MARTINSBURG,BERKELEY COUNTY,WV,25401,ARGOS USA LLC (100%),934718,"C,H"
2022,ARIZONA STATE UNIVERSITY,1006199,"300 E. University Drive, Suite 320",33.42195,-111.935,TEMPE,MARICOPA COUNTY,AZ,85281,ARIZONA STATE UNIVERSITY (100%),61701,C
2022,ARKALON ETHANOL LLC,1006203,8664 RD P,37.107705,-100.796294,LIBERAL,SEWARD COUNTY,KS,67901,CONESTOGA ENERGY HOLDINGS LLC (100%),103607,"C,PP"
2022,ARKANSAS LIME COMPANY,1002209,600 LIMEDALE ROAD,35.794,-91.736,BATESVILLE,INDEPENDENCE COUNTY,AR,72501,US LIME & MINERALS INC (100%),438276,"C,S"
2022,ARKANSAS STEEL ASSOCIATES,1005801,2803 VAN DYKE ROAD,35.648518,-91.244662,NEWPORT,JACKSON COUNTY,AR,72112,ARKANSAS STEEL ASSOCIATES LLC (100%),56470,"C,Q"
2022,ARKEMA BEAUMONT PLANT,1006644,2810 GULF STATES ROAD,30.060226,-94.058976,BEAUMONT,JEFFERSON COUNTY,TX,77701,ARKEMA DELAWARE INC (100%),54128,C
2022,ARKEMA INC CLEAR LAKE,1006797,9502 BAYPORT BLVD STE B,29.62139,-95.06389,PASADENA,HARRIS COUNTY,TX,77507,ARKEMA DELAWARE INC (100%),89439,C
2022,"ARKEMA, INC.",1005721,4444 INDUSTRIAL PARKWAY,37.056699,-88.365727,CALVERT CITY,MARSHALL COUNTY,KY,42029,ARKEMA DELAWARE INC (100%),61768,"C,L,OO"
2022,ARLANXEO Orange Site,1013817,4647 FM 1006,30.049622,-93.772226,Orange,ORANGE COUNTY,TX,77630,ARLANXEO USA HOLDINGS CORP (100%),209931,C
2022,ARMSTRONG CEMENT & SUPPLY,1006785,100 CLEARFIELD ROAD,40.7948,-79.70017,CABOT,BUTLER COUNTY,PA,16023,SNYDER ASSOCIATED COS INC (100%),213999,"C,H"
2022,ARMSTRONG WORLD IND MARIETTA CEILING PLT,1003208,1507 RIVER ROAD,40.0586,-76.58845,MARIETTA,LANCASTER COUNTY,PA,17547,ARMSTRONG WORLD INDUSTRIES INC (100%),71780,C
2022,ARMSTRONG WORLD INDUSTRIES INC.,1002968,300 SOUTH MYRICK ST,30.408671,-87.250165,PENSACOLA,ESCAMBIA COUNTY,FL,32505,ARMSTRONG WORLD INDUSTRIES INC (100%),25137,C
2022,ARTESIA GAS PLANT,1002515,,32.7564,-104.2111,ARTESIA,EDDY COUNTY,NM,88210,DCP MIDSTREAM LP (100%),94023,"C,PP,UU,W"
2022,ASARCO LLC AMARILLO COPPER REFINERY,1002494,7001 NORTH HIGHWAY 136,35.284716,-101.730177,AMARILLO,POTTER COUNTY,TX,79108,AMERICAS MINING CORP (100%),10885,C
2022,ASARCO LLC Hayden Operations,1002486,866 N. Hayden Avenue,33.003378,-110.77632,Hayden,GILA COUNTY,AZ,85135,AMERICAS MINING CORP (100%),494,C
2022,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,1002190,,29.2567,-95.2144,ALVIN,BRAZORIA COUNTY,TX,77512,ASCEND PERFORMANCE MATERIALS HOLDINGS INC (100%),531418,"C,X"
2022,ASH GROVE CEMENT CO-CHANUTE PLANT,1002665,1801 NORTH SANTA FE STREET,37.698786,-95.459748,CHANUTE,NEOSHO COUNTY,KS,66720,CRH AMERICAS INC (100%),1396762,"C,H"
2022,ASH GROVE CEMENT COMPANY,1002421,900 GIFCO ROAD,32.51993,-97.0068,MIDLOTHIAN,ELLIS COUNTY,TX,76065,CRH AMERICAS INC (100%),694587,"C,H"
2022,ASH GROVE CEMENT COMPANY-DURKEE,1002527,33060 SHIRTTAIL CREEK ROAD,44.542325,-117.42053,DURKEE,BAKER COUNTY,OR,97905,CRH AMERICAS INC (100%),679086,"C,H"
2022,ASH GROVE CEMENT COMPANY-Louisville,1007552,16215 HWY. 50,41.005565,-96.154917,LOUISVILLE,CASS COUNTY,NE,68037,CRH AMERICAS INC (100%),720884,"C,H"
2022,ASH GROVE CEMENT COMPANY-MONTANA CITY,1002531,100 HIGHWAY 518,46.54448,-111.92062,CLANCY,JEFFERSON COUNTY,MT,59634,CRH AMERICAS INC (100%),340683,"C,H"
2022,ASH GROVE CEMENT COMPANY-SEATTLE,1002537,3801 EAST MARGINAL WAY SOUTH,47.56799,-122.34255,SEATTLE,KING COUNTY,WA,98134,ASH GROVE CEMENT CO (100%),314639,"C,H"
2022,ASH GROVE CEMENT-FOREMAN,1007606,4343 HWY 108,33.6936,-94.4166,Foreman,LITTLE RIVER COUNTY,AR,71836,ASH GROVE CEMENT CO (100%),726513,"C,H"
2022,ASHLEY Energy LLC,1003496,1 ASHLEY STREET,38.63639,-90.18108,SAINT LOUIS,ST. LOUIS CITY,MO,63102,ASHLEY ENERGY LLC (100%),62761,C
2022,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,1004576,17-10 STEINWAY ST,40.7825,-73.8964,ASTORIA,QUEENS COUNTY,NY,11105,ASTORIA PROJECT PARTNERS LLC (100%),2909466,"C,D"
2022,ATI LADISH LLC,1005442,5481 S PACKARD AVE,42.947167,-87.8615,CUDAHY,MILWAUKEE COUNTY,WI,53110,ALLEGHENY TECHNOLOGIES INC (100%),48146,C
2022,"ATI Specialty Materials, Monroe Plant",1006778,2020 ASHCRAFT AVENUE,34.984,-80.51337,MONROE,UNION COUNTY,NC,28110,ALLEGHENY TECHNOLOGIES INC (100%),58161,C
2022,ATK Launch Systems LLC,1002571,9160 North Highway 83,41.679,-112.432,Promontory,BOX ELDER COUNTY,UT,84307,NORTHROP GRUMMAN CORP (100%),50061,C
2022,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS",1007929,1111 E AIRLINE HIGHWAY,30.066583,-90.701823,GRAMERCY,ST. JAMES PARISH,LA,70052,GRAMERCY HOLDINGS I LLC (100%),731701,C
2022,ATLANTIC COUNTY LANDFILL,1001858,6700 Delilah Road,39.41653,-74.54036,EGG HARBOR TOWNSHIP,ATLANTIC COUNTY,NJ,8234,ATLANTIC COUNTY UTILITIES AUTHORITY (100%),131,"C,HH"
2022,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,1003826,3474 ATLANTIC LN,37.061279,-77.177106,WAVERLY,SUSSEX COUNTY,VA,23890,WASTE MANAGEMENT INC (100%),1243,"C,HH"
2022,AUBURN SANITARY LANDFILL NO 2,1003034,311 NORTH DIVISION STREET,42.95203,-76.5868,AUBURN,CAYUGA COUNTY,NY,13021,CITY OF AUBURN NEW YORK (100%),325,"C,HH"
2022,AUDUBON METALS LLC,1005000,3055 OHIO DR.,37.808762,-87.632861,HENDERSON,HENDERSON COUNTY,KY,42420,KOCH ENTERPRISES INC (100%),47824,C
2022,AUGUSTA COUNTY SVC AUTHORITY LANDFILL,1006344,749 Christians Creek Road,38.0781,-79.0635,STAUNTON,AUGUSTA COUNTY,VA,24401,COUNTY OF AUGUSTA VIRGINIA (57.73%); CITY OF WAYNESBORO VIRGINIA (21.86%); CITY OF STAUNTON VIRGINIA (20.41%),36,"C,HH"
2022,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,1007346,14001 MCNEIL ROAD,30.45407,-97.72091,AUSTIN,TRAVIS COUNTY,TX,78728,AUSTIN WHITE LIME CO (100%),210710,"C,S"
2022,AUTUMN HILLS RECYCLING AND DISPOSAL FACILITY,1006132,700 56TH AVENUE,42.780647,-85.920569,ZEELAND,OTTAWA COUNTY,MI,49464,WASTE MANAGEMENT INC (100%),279,"C,HH"
2022,AUX SABLE LIQUID PRODUCTS INC,1005770,6155 EAST U.S. ROUTE 6,41.41305,-88.305556,MORRIS,GRUNDY COUNTY,IL,60450,AUX SABLE LIQUID PRODUCTS LP (100%),295407,"C,NN,W"
2022,AVA LANDFILL,1003033,7044 ST RTE 294,43.461,-75.412,AVA,ONEIDA COUNTY,NY,13303,ONEIDA HERKIMER SOLID WASTE MANAGEMENT AUTHORITY INC (100%),111,"C,HH"
